Canada, 1982, 14310401
Canada, 1987, 14665278
Canada, 1992, 15174244
Canada, 1997, 15604464
Canada, 2002, 16122830
Canada, 2007, 16570613
Canada, 1952, 1994794
Canada, 1957, 2229407
Canada, 1962, 2488550
Canada, 1967, 2728150
Canada, 1972, 2929100
Canada, 1977, 3164900
Canada, 1982, 3210650
Canada, 1987, 3317166
Canada, 1992, 3437674
Canada, 1997, 3676187
Canada, 2002, 3908037
Canada, 2007, 4115771
Canada, 1952, 1165790
Canada, 1957, 1358828
Canada, 1962, 1590597
Canada, 1967, 1865490
Canada, 1972, 2182908
Canada, 1977, 2554598
Canada, 1982, 2979423
Canada, 1987, 3344353
Canada, 1992, 4017939
Canada, 1997, 4609572
Canada, 2002, 5146848
Canada, 2007, 5675356
Canada, 1952, 3379468
Canada, 1957, 3692184
Canada, 1962, 4076008
Canada, 1967, 4534062
Canada, 1972, 5060262
Canada, 1977, 5682086
Canada, 1982, 6437188
Canada, 1987, 7332638
Canada, 1992, 8392818
Canada, 1997, 9666252
Canada, 2002, 11140655
Canada, 2007, 12894865
Canada, 1952, 33119096
Canada, 1957, 37173340
Canada, 1962, 41871351
Canada, 1967, 47287752
Canada, 1972, 53740085
Canada, 1977, 62209173
Canada, 1982, 73039376
Canada, 1987, 81551520
Canada, 1992, 93364244
Canada, 1997, 106207839
Canada, 2002, 119901274
Canada, 2007, 135031164
Canada, 1952, 3327728
Canada, 1957, 3491938
Canada, 1962, 3638919
Canada, 1967, 3786019
Canada, 1972, 3933004
Canada, 1977, 4043205
Canada, 1982, 4114787
Canada, 1987, 4186147
Canada, 1992, 4286357
Canada, 1997, 4405672
Canada, 2002, 4535591
Canada, 2007, 4627926
Canada, 1952, 507833
Canada, 1957, 561977
Canada, 1962, 628164
Canada, 1967, 714775
Canada, 1972, 829050
Canada, 1977, 1004533
Canada, 1982, 1301048
Canada, 1987, 1593882
Canada, 1992, 1915208
Canada, 1997, 2283635
Canada, 2002, 2713462
Canada, 2007, 3204897
Canada, 1952, 41346560
Canada, 1957, 46679944
Canada, 1962, 53100671
Canada, 1967, 60641899
Canada, 1972, 69325921
Canada, 1977, 78152686
Canada, 1982, 91462088
Canada, 1987, 105186881
Canada, 1992, 120065004
Canada, 1997, 135564834
Canada, 2002, 153403524
Canada, 2007, 169270617
Canada, 1952, 940080
Canada, 1957, 1063506
Canada, 1962, 1215725
Canada, 1967, 1405486
Canada, 1972, 1616384
Canada, 1977, 1839782
Canada, 1982, 2036305
Canada, 1987, 2253639
Canada, 1992, 2484997
Canada, 1997, 2734531
Canada, 2002, 2990875
Canada, 2007, 3242173
Canada, 1952, 1555876
Canada, 1957, 1770902
Canada, 1962, 2009813
Canada, 1967, 2287985
Canada, 1972, 2614104
Canada, 1977, 2984494
Canada, 1982, 3366439
Canada, 1987, 3886512
Canada, 1992, 4483945
Canada, 1997, 5154123
Canada, 2002, 5884491
Canada, 2007, 6667147
Canada, 1952, 8025700
Canada, 1957, 9146100
Canada, 1962, 10516500
Canada, 1967, 12132200
Canada, 1972, 13954700
Canada, 1977, 15990099
Canada, 1982, 18125129
Canada, 1987, 20195924
Canada, 1992, 22430449
Canada, 1997, 24748122
Canada, 2002, 26769436
Canada, 2007, 28674757
Canada, 1952, 22438691
Canada, 1957, 26072194
Canada, 1962, 30325264
Canada, 1967, 35356600
Canada, 1972, 40850141
Canada, 1977, 46850962
Canada, 1982, 53456774
Canada, 1987, 60017788
Canada, 1992, 67185766
Canada, 1997, 75012988
Canada, 2002, 82995088
Canada, 2007, 91077287
Canada, 1952, 25730551
Canada, 1957, 28235346
Canada, 1962, 30329617
Canada, 1967, 31785378
Canada, 1972, 33039545
Canada, 1977, 34621254
Canada, 1982, 36227381
Canada, 1987, 37740710
Canada, 1992, 38370697
Canada, 1997, 38654957
Canada, 2002, 38625976
Canada, 2007, 38518241
Canada, 1952, 8526050
Canada, 1957, 8817650
Canada, 1962, 9019800
Canada, 1967, 9103000
Canada, 1972, 8970450
Canada, 1977, 9662600
Canada, 1982, 9859650
Canada, 1987, 9915289
Canada, 1992, 9927680
Canada, 1997, 10156415
Canada, 2002, 10433867
Canada, 2007, 10642836
Canada, 1952, 2227000
Canada, 1957, 2260000
Canada, 1962, 2448046
Canada, 1967, 2648961
Canada, 1972, 2847132
Canada, 1977, 3080828
Canada, 1982, 3279001
Canada, 1987, 3444468
Canada, 1992, 3585176
Canada, 1997, 3759430
Canada, 2002, 3859606
Canada, 2007, 3942491
Canada, 1952, 257700
Canada, 1957, 308700
Canada, 1962, 358900
Canada, 1967, 414024
Canada, 1972, 461633
Canada, 1977, 492095
Canada, 1982, 517810
Canada, 1987, 562035
Canada, 1992, 622191
Canada, 1997, 684810
Canada, 2002, 743981
Canada, 2007, 798094
Canada, 1952, 16630000
Canada, 1957, 17829327
Canada, 1962, 18680721
Canada, 1967, 19284814
Canada, 1972, 20662648
Canada, 1977, 21658597
Canada, 1982, 22356726
Canada, 1987, 22686371
Canada, 1992, 22797027
Canada, 1997, 22562458
Canada, 2002, 22404337
Canada, 2007, 22276056
Canada, 1952, 2534927
Canada, 1957, 2822082
Canada, 1962, 3051242
Canada, 1967, 3451079
Canada, 1972, 3992121
Canada, 1977, 4657072
Canada, 1982, 5507565
Canada, 1987, 6349365
Canada, 1992, 7290203
Canada, 1997, 7212583
Canada, 2002, 7852401
Canada, 2007, 8860588
Canada, 1952, 60011
Canada, 1957, 61325
Canada, 1962, 65345
Canada, 1967, 70787
Canada, 1972, 76595
Canada, 1977, 86796
Canada, 1982, 98593
Canada, 1987, 110812
Canada, 1992, 125911
Canada, 1997, 145608
Canada, 2002, 170372
Canada, 2007, 199579
Canada, 1952, 4005677
Canada, 1957, 4419650
Canada, 1962, 4943029
Canada, 1967, 5618198
Canada, 1972, 6472756
Canada, 1977, 8128505
Canada, 1982, 11254672
Canada, 1987, 14619745
Canada, 1992, 16945857
Canada, 1997, 21229759
Canada, 2002, 24501530
Canada, 2007, 27601038
Canada, 1952, 2755589
Canada, 1957, 3054547
Canada, 1962, 3430243
Canada, 1967, 3965841
Canada, 1972, 4588696
Canada, 1977, 5260855
Canada, 1982, 6147783
Canada, 1987, 7171347
Canada, 1992, 8307920
Canada, 1997, 9535314
Canada, 2002, 10870037
Canada, 2007, 12267493
Canada, 1952, 6860147
Canada, 1957, 7271135
Canada, 1962, 7616060
Canada, 1967, 7971222
Canada, 1972, 8313288
Canada, 1977, 8686367
Canada, 1982, 9032824
Canada, 1987, 9230783
Canada, 1992, 9826397
Canada, 1997, 10336594
Canada, 2002, 10111559
Canada, 2007, 10150265
Canada, 1952, 2143249
Canada, 1957, 2295678
Canada, 1962, 2467895
Canada, 1967, 2662190
Canada, 1972, 2879013
Canada, 1977, 3140897
Canada, 1982, 3464522
Canada, 1987, 3868905
Canada, 1992, 4260884
Canada, 1997, 4578212
Canada, 2002, 5359092
Canada, 2007, 6144562
Canada, 1952, 1127000
Canada, 1957, 1445929
Canada, 1962, 1750200
Canada, 1967, 1977600
Canada, 1972, 2152400
Canada, 1977, 2325300
Canada, 1982, 2651869
Canada, 1987, 2794552
Canada, 1992, 3235865
Canada, 1997, 3802309
Canada, 2002, 4197776
Canada, 2007, 4553009
Canada, 1952, 3558137
Canada, 1957, 3844277
Canada, 1962, 4237384
Canada, 1967, 4442238
Canada, 1972, 4593433
Canada, 1977, 4827803
Canada, 1982, 5048043
Canada, 1987, 5199318
Canada, 1992, 5302888
Canada, 1997, 5383010
Canada, 2002, 5410052
Canada, 2007, 5447502
Canada, 1952, 1489518
Canada, 1957, 1533070
Canada, 1962, 1582962
Canada, 1967, 1646912
Canada, 1972, 1694510
Canada, 1977, 1746919
Canada, 1982, 1861252
Canada, 1987, 1945870
Canada, 1992, 1999210
Canada, 1997, 2011612
Canada, 2002, 2011497
Canada, 2007, 2009245
Canada, 1952, 2526994
Canada, 1957, 2780415
Canada, 1962, 3080153
Canada, 1967, 3428839
Canada, 1972, 3840161
Canada, 1977, 4353666
Canada, 1982, 5828892
Canada, 1987, 6921858
Canada, 1992, 6099799
Canada, 1997, 6633514
Canada, 2002, 7753310
Canada, 2007, 9118773
Canada, 1952, 14264935
Canada, 1957, 16151549
Canada, 1962, 18356657
Canada, 1967, 20997321
Canada, 1972, 23935810
Canada, 1977, 27129932
Canada, 1982, 31140029
Canada, 1987, 35933379
Canada, 1992, 39964159
Canada, 1997, 42835005
Canada, 2002, 44433622
Canada, 2007, 43997828
Canada, 1952, 28549870
Canada, 1957, 29841614
Canada, 1962, 31158061
Canada, 1967, 32850275
Canada, 1972, 34513161
Canada, 1977, 36439000
Canada, 1982, 37983310
Canada, 1987, 38880702
Canada, 1992, 39549438
Canada, 1997, 39855442
Canada, 2002, 40152517
Canada, 2007, 40448191
Canada, 1952, 7982342
Canada, 1957, 9128546
Canada, 1962, 10421936
Canada, 1967, 11737396
Canada, 1972, 13016733
Canada, 1977, 14116836
Canada, 1982, 15410151
Canada, 1987, 16495304
Canada, 1992, 17587060
Canada, 1997, 18698655
Canada, 2002, 19576783
Canada, 2007, 20378239
Canada, 1952, 8504667
Canada, 1957, 9753392
Canada, 1962, 11183227
Canada, 1967, 12716129
Canada, 1972, 14597019
Canada, 1977, 17104986
Canada, 1982, 20367053
Canada, 1987, 24725960
Canada, 1992, 28227588
Canada, 1997, 32160729
Canada, 2002, 37090298
Canada, 2007, 42292929
Canada, 1952, 290243
Canada, 1957, 326741
Canada, 1962, 370006
Canada, 1967, 420690
Canada, 1972, 480105
Canada, 1977, 551425
Canada, 1982, 649901
Canada, 1987, 779348
Canada, 1992, 962344
Canada, 1997, 1054486
Canada, 2002, 1130269
Canada, 2007, 1133066
Canada, 1952, 7124673
Canada, 1957, 7363802
Canada, 1962, 7561588
Canada, 1967, 7867931
Canada, 1972, 8122293
Canada, 1977, 8251648
Canada, 1982, 8325260
Canada, 1987, 8421403
Canada, 1992, 8718867
Canada, 1997, 8897619
Canada, 2002, 8954175
Canada, 2007, 9031088
Canada, 1952, 4815000
Canada, 1957, 5126000
Canada, 1962, 5666000
Canada, 1967, 6063000
Canada, 1972, 6401400
Canada, 1977, 6316424
Canada, 1982, 6468126
Canada, 1987, 6649942
Canada, 1992, 6995447
Canada, 1997, 7193761
Canada, 2002, 7361757
Canada, 2007, 7554661
Canada, 1952, 3661549
Canada, 1957, 4149908
Canada, 1962, 4834621
Canada, 1967, 5680812
Canada, 1972, 6701172
Canada, 1977, 7932503
Canada, 1982, 9410494
Canada, 1987, 11242847
Canada, 1992, 13219062
Canada, 1997, 15081016
Canada, 2002, 17155814
Canada, 2007, 19314747
Canada, 1952, 8550362
Canada, 1957, 10164215
Canada, 1962, 11918938
Canada, 1967, 13648692
Canada, 1972, 15226039
Canada, 1977, 16785196
Canada, 1982, 18501390
Canada, 1987, 19757799
Canada, 1992, 20686918
Canada, 1997, 21628605
Canada, 2002, 22454239
Canada, 2007, 23174294
Canada, 1952, 8322925
Canada, 1957, 9452826
Canada, 1962, 10863958
Canada, 1967, 12607312
Canada, 1972, 14706593
Canada, 1977, 17129565
Canada, 1982, 19844382
Canada, 1987, 23040630
Canada, 1992, 26605473
Canada, 1997, 30686889
Canada, 2002, 34593779
Canada, 2007, 38139640
Canada, 1952, 21289402
Canada, 1957, 25041917
Canada, 1962, 29263397
Canada, 1967, 34024249
Canada, 1972, 39276153
Canada, 1977, 44148285
Canada, 1982, 48827160
Canada, 1987, 52910342
Canada, 1992, 56667095
Canada, 1997, 60216677
Canada, 2002, 62806748
Canada, 2007, 65068149
Canada, 1952, 1219113
Canada, 1957, 1357445
Canada, 1962, 1528098
Canada, 1967, 1735550
Canada, 1972, 2056351
Canada, 1977, 2308582
Canada, 1982, 2644765
Canada, 1987, 3154264
Canada, 1992, 3747553
Canada, 1997, 4320890
Canada, 2002, 4977378
Canada, 2007, 5701579
Canada, 1952, 662850
Canada, 1957, 764900
Canada, 1962, 887498
Canada, 1967, 960155
Canada, 1972, 975199
Canada, 1977, 1039009
Canada, 1982, 1116479
Canada, 1987, 1191336
Canada, 1992, 1183669
Canada, 1997, 1138101
Canada, 2002, 1101832
Canada, 2007, 1056608
Canada, 1952, 3647735
Canada, 1957, 3950849
Canada, 1962, 4286552
Canada, 1967, 4786986
Canada, 1972, 5303507
Canada, 1977, 6005061
Canada, 1982, 6734098
Canada, 1987, 7724976
Canada, 1992, 8523077
Canada, 1997, 9231669
Canada, 2002, 9770575
Canada, 2007, 10276158
Canada, 1952, 22235677
Canada, 1957, 25670939
Canada, 1962, 29788695
Canada, 1967, 33411317
Canada, 1972, 37492953
Canada, 1977, 42404033
Canada, 1982, 47328791
Canada, 1987, 52881328
Canada, 1992, 58179144
Canada, 1997, 63047647
Canada, 2002, 67308928
Canada, 2007, 71158647
Canada, 1952, 5824797
Canada, 1957, 6675501
Canada, 1962, 7688797
Canada, 1967, 8900294
Canada, 1972, 10190285
Canada, 1977, 11457758
Canada, 1982, 12939400
Canada, 1987, 15283050
Canada, 1992, 18252190
Canada, 1997, 21210254
Canada, 2002, 24739869
Canada, 2007, 29170398
Canada, 1952, 50430000
Canada, 1957, 51430000
Canada, 1962, 53292000
Canada, 1967, 54959000
Canada, 1972, 56079000
Canada, 1977, 56179000
Canada, 1982, 56339704
Canada, 1987, 56981620
Canada, 1992, 57866349
Canada, 1997, 58808266
Canada, 2002, 59912431
Canada, 2007, 60776238
Canada, 1952, 157553000
Canada, 1957, 171984000
Canada, 1962, 186538000
Canada, 1967, 198712000
Canada, 1972, 209896000
Canada, 1977, 220239000
Canada, 1982, 232187835
Canada, 1987, 242803533
Canada, 1992, 256894189
Canada, 1997, 272911760
Canada, 2002, 287675526
Canada, 2007, 301139947
Canada, 1952, 2252965
Canada, 1957, 2424959
Canada, 1962, 2598466
Canada, 1967, 2748579
Canada, 1972, 2829526
Canada, 1977, 2873520
Canada, 1982, 2953997
Canada, 1987, 3045153
Canada, 1992, 3149262
Canada, 1997, 3262838
Canada, 2002, 3363085
Canada, 2007, 3447496
Canada, 1952, 5439568
Canada, 1957, 6702668
Canada, 1962, 8143375
Canada, 1967, 9709552
Canada, 1972, 11515649
Canada, 1977, 13503563
Canada, 1982, 15620766
Canada, 1987, 17910182
Canada, 1992, 20265563
Canada, 1997, 22374398
Canada, 2002, 24287670
Canada, 2007, 26084662
Canada, 1952, 26246839
Canada, 1957, 28998543
Canada, 1962, 33796140
Canada, 1967, 39463910
Canada, 1972, 44655014
Canada, 1977, 50533506
Canada, 1982, 56142181
Canada, 1987, 62826491
Canada, 1992, 69940728
Canada, 1997, 76048996
Canada, 2002, 80908147
Canada, 2007, 85262356
Canada, 1952, 1030585
Canada, 1957, 1070439
Canada, 1962, 1133134
Canada, 1967, 1142636
Canada, 1972, 1089572
Canada, 1977, 1261091
Canada, 1982, 1425876
Canada, 1987, 1691210
Canada, 1992, 2104779
Canada, 1997, 2826046
Canada, 2002, 3389578
Canada, 2007, 4018332
Canada, 1952, 4963829
Canada, 1957, 5498090
Canada, 1962, 6120081
Canada, 1967, 6740785
Canada, 1972, 7407075
Canada, 1977, 8403990
Canada, 1982, 9657618
Canada, 1987, 11219340
Canada, 1992, 13367997
Canada, 1997, 15826497
Canada, 2002, 18701257
Canada, 2007, 22211743
Canada, 1952, 2672000
Canada, 1957, 3016000
Canada, 1962, 3421000
Canada, 1967, 3900000
Canada, 1972, 4506497
Canada, 1977, 5216550
Canada, 1982, 6100407
Canada, 1987, 7272406
Canada, 1992, 8381163
Canada, 1997, 9417789
Canada, 2002, 10595811
Canada, 2007, 11746035
Canada, 1952, 3080907
Canada, 1957, 3646340
Canada, 1962, 4277736
Canada, 1967, 4995432
Canada, 1972, 5861135
Canada, 1977, 6642107
Canada, 1982, 7636524
Canada, 1987, 9216418
Canada, 1992, 10704340
Canada, 1997, 11404948
Canada, 2002, 11926563
Canada, 2007, 12311143
